id,sample,species_code_sample,rt,mz,pc_id,tic,date_update,error message
82287,DN695,LA9_695_undiluted,10.7520,684.6070,LA9_95,6272.9267,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82288,DN695,LA9_695_undiluted,8.0683,684.6234,LA9_124,5008.7286,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82289,DN695,LA9_695_undiluted,11.1157,685.1042,LA9_191,4218.8165,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82290,DN695,LA9_695_undiluted,9.1483,685.1093,LA9_50,4365.6860,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82291,DN695,LA9_695_undiluted,9.7722,729.1442,LA9_82,8737.0099,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82292,DN695,LA9_695_undiluted,13.9762,739.1661,LA9_19,57947.2538,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82293,DN695,LA9_695_undiluted,15.8884,739.1671,LA9_71,2851.2019,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82294,DN695,LA9_695_undiluted,13.9767,740.1697,LA9_19,19565.3424,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82295,DN695,LA9_695_undiluted,13.9771,741.1711,LA9_19,3717.5212,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82296,DN695,LA9_695_undiluted,15.4356,749.1414,LA9_175,2739.7905,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82297,DN695,LA9_695_undiluted,15.4356,749.6428,LA9_175,2094.0291,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82298,DN695,LA9_695_undiluted,8.9810,753.1301,LA9_128,7353.7704,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82299,DN695,LA9_695_undiluted,11.3849,755.1612,LA9_38,15088.9495,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82300,DN695,LA9_695_undiluted,10.6205,755.1591,LA9_214,2975.8397,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82301,DN695,LA9_695_undiluted,11.3849,756.1654,LA9_38,4814.7180,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82302,DN695,LA9_695_undiluted,7.1031,759.1186,LA9_61,11362.1381,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82303,DN695,LA9_695_undiluted,10.2623,759.1201,LA9_108,7585.1718,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82304,DN695,LA9_695_undiluted,10.2638,760.1243,LA9_108,2573.8322,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82305,DN695,LA9_695_undiluted,8.4498,760.1255,LA9_7,8637.9513,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82306,DN695,LA9_695_undiluted,8.0047,760.1268,LA9_12,7231.7769,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82307,DN695,LA9_695_undiluted,9.8687,760.1264,LA9_215,5697.6264,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82308,DN695,LA9_695_undiluted,9.8686,760.6276,LA9_215,4337.4375,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82309,DN695,LA9_695_undiluted,8.4529,760.6271,LA9_7,12646.7228,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82310,DN695,LA9_695_undiluted,8.0047,760.6287,LA9_12,7995.4617,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82311,DN695,LA9_695_undiluted,7.0747,761.1348,LA9_4,339350.1053,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82312,DN695,LA9_695_undiluted,9.9984,761.1359,LA9_36,32190.1433,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82313,DN695,LA9_695_undiluted,8.4477,761.1297,LA9_7,5637.4771,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82314,DN695,LA9_695_undiluted,8.0047,761.1299,LA9_12,3058.8187,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82315,DN695,LA9_695_undiluted,13.9806,761.1460,LA9_19,2111.7510,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82316,DN695,LA9_695_undiluted,7.0800,762.1375,LA9_4,112821.8304,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82317,DN695,LA9_695_undiluted,10.0024,762.1396,LA9_36,9927.0015,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82318,DN695,LA9_695_undiluted,7.0942,763.1410,LA9_61,22863.8284,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82319,DN695,LA9_695_undiluted,7.0853,764.1453,LA9_4,3066.7711,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82320,DN695,LA9_695_undiluted,10.0046,771.1578,LA9_36,2827.0618,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82321,DN695,LA9_695_undiluted,7.1117,783.1167,LA9_61,7302.0760,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82322,DN695,LA9_695_undiluted,15.6315,825.1448,LA9_187,2704.2152,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82323,DN695,LA9_695_undiluted,15.3284,825.1458,LA9_58,3083.5066,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82324,DN695,LA9_695_undiluted,15.3284,825.6471,LA9_58,2645.3526,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82325,DN695,LA9_695_undiluted,7.2361,830.1946,LA9_147,954.1104,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82326,DN695,LA9_695_undiluted,12.8256,833.1426,LA9_174,1408.2479,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82327,DN695,LA9_695_undiluted,13.4956,833.1448,LA9_202,1551.1075,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82328,DN695,LA9_695_undiluted,13.4992,833.6459,LA9_188,1194.1058,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82329,DN695,LA9_695_undiluted,8.5044,836.1296,LA9_73,17914.9630,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82330,DN695,LA9_695_undiluted,9.7972,836.1332,LA9_134,8166.4832,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82331,DN695,LA9_695_undiluted,9.0789,836.1303,LA9_146,8072.0448,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82332,DN695,LA9_695_undiluted,9.3770,836.1284,LA9_199,5637.2090,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82333,DN695,LA9_695_undiluted,8.1478,836.1477,LA9_173,3553.6977,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82334,DN695,LA9_695_undiluted,8.5043,836.6319,LA9_73,14510.7388,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82335,DN695,LA9_695_undiluted,9.0753,836.6316,LA9_146,7611.6960,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82336,DN695,LA9_695_undiluted,9.8008,836.6323,LA9_134,6714.9187,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82337,DN695,LA9_695_undiluted,9.3856,836.6291,LA9_199,8038.1111,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82338,DN695,LA9_695_undiluted,8.1478,836.6490,LA9_173,2298.2070,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82339,DN695,LA9_695_undiluted,8.5071,837.1328,LA9_73,7758.4989,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82340,DN695,LA9_695_undiluted,9.8044,837.1354,LA9_134,3304.9901,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82341,DN695,LA9_695_undiluted,9.0775,837.1352,LA9_146,3024.8568,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82342,DN695,LA9_695_undiluted,11.3813,851.1811,LA9_38,7207.1418,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82343,DN695,LA9_695_undiluted,17.0084,871.2221,LA9_13,64134.5438,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82344,DN695,LA9_695_undiluted,17.0084,872.2254,LA9_13,27875.4145,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82345,DN695,LA9_695_undiluted,17.0033,873.2271,LA9_13,6880.5526,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82346,DN695,LA9_695_undiluted,12.9086,881.1559,LA9_21,61732.1648,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82347,DN695,LA9_695_undiluted,12.9068,882.1591,LA9_21,23505.6467,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82348,DN695,LA9_695_undiluted,12.9068,883.1615,LA9_21,5154.6482,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82349,DN695,LA9_695_undiluted,14.3590,883.1884,LA9_139,165.1755,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82350,DN695,LA9_695_undiluted,16.8110,891.1764,LA9_5,270097.3490,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82351,DN695,LA9_695_undiluted,15.1755,891.1762,LA9_51,22895.7044,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82352,DN695,LA9_695_undiluted,16.8110,892.1799,LA9_5,119253.7848,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82353,DN695,LA9_695_undiluted,15.1755,892.1792,LA9_51,9864.7299,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82354,DN695,LA9_695_undiluted,16.8093,893.1832,LA9_5,27940.3740,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82355,DN695,LA9_695_undiluted,15.1791,893.1785,LA9_51,2292.6422,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82356,DN695,LA9_695_undiluted,16.8110,894.1838,LA9_5,4829.7791,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82357,DN695,LA9_695_undiluted,11.6435,899.2236,LA9_1,77399.8078,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82358,DN695,LA9_695_undiluted,11.6435,900.2272,LA9_1,29442.4685,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82359,DN695,LA9_695_undiluted,15.6887,901.1495,LA9_165,3071.5125,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82360,DN695,LA9_695_undiluted,11.6436,901.2301,LA9_1,7393.6235,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82361,DN695,LA9_695_undiluted,15.6887,901.6514,LA9_165,2657.8964,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82362,DN695,LA9_695_undiluted,13.1563,903.2137,LA9_42,16233.9841,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82363,DN695,LA9_695_undiluted,13.1579,904.2170,LA9_42,7405.5817,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82364,DN695,LA9_695_undiluted,14.1701,907.1707,LA9_190,86881.6410,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82365,DN695,LA9_695_undiluted,12.3452,907.1698,LA9_91,5207.2969,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82366,DN695,LA9_695_undiluted,13.4816,907.1708,LA9_56,18158.8645,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82367,DN695,LA9_695_undiluted,13.4834,908.1744,LA9_56,7107.0081,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82368,DN695,LA9_695_undiluted,14.1702,908.1742,LA9_190,38087.6828,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82369,DN695,LA9_695_undiluted,12.3450,908.1734,LA9_91,2369.3478,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82370,DN695,LA9_695_undiluted,13.8000,909.1472,LA9_60,1514.6102,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82371,DN695,LA9_695_undiluted,13.1088,909.1490,LA9_166,3195.7492,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82372,DN695,LA9_695_undiluted,14.1702,909.1771,LA9_190,8856.2214,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82373,DN695,LA9_695_undiluted,13.1088,909.6540,LA9_166,3479.9587,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82374,DN695,LA9_695_undiluted,13.1052,910.1547,LA9_166,1971.7980,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82375,DN695,LA9_695_undiluted,14.1701,910.1859,LA9_190,1737.4878,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82376,DN695,LA9_695_undiluted,11.2151,912.1354,LA9_207,5289.2766,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82377,DN695,LA9_695_undiluted,10.2460,912.1368,LA9_216,12939.0058,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82378,DN695,LA9_695_undiluted,9.3035,912.1365,LA9_210,19401.8073,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82379,DN695,LA9_695_undiluted,8.3550,912.1531,LA9_142,8490.8358,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82380,DN695,LA9_695_undiluted,10.2426,912.6379,LA9_144,9988.3025,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82381,DN695,LA9_695_undiluted,9.3063,912.6373,LA9_210,16490.1590,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82382,DN695,LA9_695_undiluted,11.2173,912.6369,LA9_207,3955.2162,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82383,DN695,LA9_695_undiluted,8.3568,912.6552,LA9_142,7773.8700,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82384,DN695,LA9_695_undiluted,10.2460,913.1378,LA9_216,5874.8009,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82385,DN695,LA9_695_undiluted,10.8949,913.1453,LA9_10,122020.0292,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82386,DN695,LA9_695_undiluted,8.4603,913.1429,LA9_7,243190.7451,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82387,DN695,LA9_695_undiluted,8.9559,913.1437,LA9_2,22937.3809,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82388,DN695,LA9_695_undiluted,9.3059,913.1380,LA9_210,9852.0892,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82389,DN695,LA9_695_undiluted,8.4605,914.1461,LA9_7,97224.5300,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82390,DN695,LA9_695_undiluted,8.9488,914.1433,LA9_2,7948.6519,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82391,DN695,LA9_695_undiluted,10.8949,914.1489,LA9_10,50275.3183,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82392,DN695,LA9_695_undiluted,8.4623,915.1498,LA9_7,22135.2422,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82393,DN695,LA9_695_undiluted,8.9563,915.1591,LA9_2,430232.0884,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82394,DN695,LA9_695_undiluted,10.8966,915.1525,LA9_10,11937.7239,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82395,DN695,LA9_695_undiluted,8.9346,915.2301,LA9_189,5320.4293,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82396,DN695,LA9_695_undiluted,8.4607,916.1511,LA9_7,3486.2021,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82397,DN695,LA9_695_undiluted,8.9563,916.1627,LA9_2,184760.2099,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82398,DN695,LA9_695_undiluted,8.9523,917.1661,LA9_2,43028.5817,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82399,DN695,LA9_695_undiluted,8.9417,918.1681,LA9_2,7937.0613,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82400,DN695,LA9_695_undiluted,13.2501,923.1657,LA9_94,3943.4445,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82401,DN695,LA9_695_undiluted,9.9358,929.1966,LA9_3,1445.8187,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82402,DN695,LA9_695_undiluted,10.9977,929.1975,LA9_118,114.9288,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82403,DN695,LA9_695_undiluted,9.9448,931.2124,LA9_3,65627.0897,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82404,DN695,LA9_695_undiluted,9.9430,932.2168,LA9_3,25026.9749,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82405,DN695,LA9_695_undiluted,9.9466,933.2207,LA9_3,5882.3935,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82406,DN695,LA9_695_undiluted,14.4903,937.1832,LA9_164,2551.8365,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82407,DN695,LA9_695_undiluted,31.9999,967.5604,LA9_136,1546.8522,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82408,DN695,LA9_695_undiluted,8.6762,988.1590,LA9_131,8219.4176,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82409,DN695,LA9_695_undiluted,9.7035,988.1627,LA9_53,3542.8936,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82410,DN695,LA9_695_undiluted,8.6724,988.6597,LA9_131,5893.0522,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82411,DN695,LA9_695_undiluted,8.6724,989.1602,LA9_131,3973.9105,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82412,DN695,LA9_695_undiluted,15.8784,1043.2235,LA9_71,6903.1393,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82413,DN695,LA9_695_undiluted,15.8771,1044.2300,LA9_71,3512.7576,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82414,DN695,LA9_695_undiluted,12.4885,1059.2245,LA9_152,1871.6272,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82415,DN695,LA9_695_undiluted,8.6179,1064.1677,LA9_32,9583.9462,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82416,DN695,LA9_695_undiluted,9.2305,1064.6681,LA9_171,5295.4719,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82417,DN695,LA9_695_undiluted,8.6108,1064.6705,LA9_32,7976.3464,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82418,DN695,LA9_695_undiluted,8.6066,1065.1876,LA9_198,43055.1732,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82419,DN695,LA9_695_undiluted,8.6027,1066.1950,LA9_198,18259.5223,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82420,DN695,LA9_695_undiluted,21.3835,1098.0102,LA9_157,171.3984,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82421,DN695,LA9_695_undiluted,21.3835,1098.5117,LA9_157,245.8465,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82422,DN695,LA9_695_undiluted,21.3835,1099.0097,LA9_157,156.1486,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82423,DN695,LA9_695_undiluted,21.9575,1119.0123,LA9_103,387.0231,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82424,DN695,LA9_695_undiluted,21.9575,1119.5127,LA9_103,361.1768,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82425,DN695,LA9_695_undiluted,21.9575,1120.0184,LA9_103,246.6205,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82426,DN695,LA9_695_undiluted,9.6157,1140.1736,LA9_160,5159.4452,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82427,DN695,LA9_695_undiluted,9.2698,1140.1708,LA9_135,6372.6419,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82428,DN695,LA9_695_undiluted,9.2702,1140.6727,LA9_135,7355.3775,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82429,DN695,LA9_695_undiluted,9.2734,1141.1776,LA9_135,5204.9554,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82430,DN695,LA9_695_undiluted,15.9349,1195.2397,LA9_84,10452.9212,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82431,DN695,LA9_695_undiluted,15.9349,1196.2410,LA9_84,6303.0145,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82432,DN695,LA9_695_undiluted,13.2193,1211.2309,LA9_115,2116.3893,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82433,DN695,LA9_695_undiluted,13.2180,1212.2397,LA9_115,1721.9845,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82434,DN695,LA9_695_undiluted,8.6441,1217.2041,LA9_67,16855.1971,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82435,DN695,LA9_695_undiluted,8.9970,1217.2044,LA9_120,6590.9533,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82436,DN695,LA9_695_undiluted,10.2031,1217.2025,LA9_86,3326.1666,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82437,DN695,LA9_695_undiluted,8.6422,1218.2074,LA9_67,10432.1714,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82438,DN695,LA9_695_undiluted,8.9989,1218.2052,LA9_120,3623.7410,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82439,DN695,LA9_695_undiluted,9.9537,1369.2156,LA9_3,3063.0096,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82440,DN695,LA9_695_undiluted,9.1376,1369.2184,LA9_72,5335.7895,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82441,DN695,LA9_695_undiluted,7.0853,1523.2803,LA9_4,6368.3103,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
82442,DN695,LA9_695_undiluted,7.0853,1524.2845,LA9_4,4008.7128,2017-05-10 22:16:14+00:00,"Multiple UPLCResult objects returned matching {""diva"": ""DN695""}"
