id,site,year,plant_field,species_code,toughness1,toughness2,toughness3,toughness4,toughness5,toughness6,toughness7,toughness,notes,max_toughness,updated,error message
1694,Manaus,0,0,M26,250,240,200,240,0,0,0,232.5000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M26"", ""plant_number__iexact"": ""0""}"
1695,Manaus,0,0,M28,340,350,350,280,0,0,0,330.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M28"", ""plant_number__iexact"": ""0""}"
1696,Manaus,0,0,M29,210,200,200,240,0,0,0,212.5000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M29"", ""plant_number__iexact"": ""0""}"
1697,Manaus,0,0,M26,270,310,240,290,0,0,0,277.5000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M26"", ""plant_number__iexact"": ""0""}"
1698,Manaus,0,0,M62,500,420,440,440,0,0,0,450.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M62"", ""plant_number__iexact"": ""0""}"
1699,Manaus,0,0,M26,180,280,220,300,0,0,0,245.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M26"", ""plant_number__iexact"": ""0""}"
1700,Manaus,0,0,M27,360,400,300,300,0,0,0,340.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M27"", ""plant_number__iexact"": ""0""}"
1701,Manaus,0,0,M29,250,230,210,290,0,0,0,245.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M29"", ""plant_number__iexact"": ""0""}"
1702,Manaus,0,0,M18,290,250,300,0,0,0,0,280.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M18"", ""plant_number__iexact"": ""0""}"
1703,Manaus,0,0,M25,280,240,230,0,0,0,0,250.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M25"", ""plant_number__iexact"": ""0""}"
1704,Manaus,0,0,M24,210,160,200,110,0,0,0,170.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M24"", ""plant_number__iexact"": ""0""}"
1705,Manaus,0,0,M28,340,390,400,310,0,0,0,360.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M28"", ""plant_number__iexact"": ""0""}"
1706,Manaus,0,0,M40,260,280,270,0,0,0,0,270.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M40"", ""plant_number__iexact"": ""0""}"
1707,Manaus,0,0,M28,240,300,250,310,0,0,0,275.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M28"", ""plant_number__iexact"": ""0""}"
1708,Manaus,0,0,M25,260,250,290,290,0,0,0,272.5000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M25"", ""plant_number__iexact"": ""0""}"
1709,Manaus,0,0,M18,260,240,220,210,0,0,0,232.5000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M18"", ""plant_number__iexact"": ""0""}"
1710,Manaus,0,0,M15,300,250,290,0,0,0,0,280.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M15"", ""plant_number__iexact"": ""0""}"
1711,Manaus,0,0,M28,370,380,340,0,0,0,0,363.3333,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M28"", ""plant_number__iexact"": ""0""}"
1712,Manaus,0,0,M5,160,140,190,0,0,0,0,163.3333,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M5"", ""plant_number__iexact"": ""0""}"
1713,Manaus,0,0,M5,130,140,100,0,0,0,0,123.3333,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M5"", ""plant_number__iexact"": ""0""}"
1714,Manaus,0,0,M5,120,100,0,0,0,0,0,110.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M5"", ""plant_number__iexact"": ""0""}"
1715,Manaus,0,0,M29,310,220,220,280,0,0,0,257.5000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M29"", ""plant_number__iexact"": ""0""}"
1716,Manaus,0,0,M18,410,410,330,410,0,0,0,390.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M18"", ""plant_number__iexact"": ""0""}"
1717,Manaus,0,0,M25,250,320,370,0,0,0,0,313.3333,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M25"", ""plant_number__iexact"": ""0""}"
1718,Manaus,0,0,M36,280,320,260,300,0,0,0,290.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M36"", ""plant_number__iexact"": ""0""}"
1719,Manaus,0,0,M25,310,310,330,360,0,0,0,327.5000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M25"", ""plant_number__iexact"": ""0""}"
1720,Manaus,0,0,M62,380,320,390,300,390,0,0,356.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M62"", ""plant_number__iexact"": ""0""}"
1721,Manaus,0,0,M25,290,300,260,0,0,0,0,283.3333,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M25"", ""plant_number__iexact"": ""0""}"
1722,Manaus,0,0,M25,260,290,300,310,0,0,0,290.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M25"", ""plant_number__iexact"": ""0""}"
1723,Manaus,0,0,M29,300,280,290,0,0,0,0,290.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M29"", ""plant_number__iexact"": ""0""}"
1724,Manaus,0,0,M5,130,100,110,0,0,0,0,113.3333,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M5"", ""plant_number__iexact"": ""0""}"
1725,Manaus,0,0,M5,100,90,0,0,0,0,0,95.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M5"", ""plant_number__iexact"": ""0""}"
1726,Manaus,0,0,M39,240,150,210,210,0,0,0,202.5000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M39"", ""plant_number__iexact"": ""0""}"
1727,Manaus,0,0,M16,270,360,310,0,0,0,0,313.3333,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M16"", ""plant_number__iexact"": ""0""}"
1728,Manaus,0,0,M28,310,360,320,0,0,0,0,330.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M28"", ""plant_number__iexact"": ""0""}"
1729,Manaus,0,0,M18,320,350,370,0,0,0,0,346.6667,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M18"", ""plant_number__iexact"": ""0""}"
1730,Manaus,0,0,M9,230,350,370,290,310,0,0,310.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M9"", ""plant_number__iexact"": ""0""}"
1731,Manaus,0,0,M8,210,280,220,240,0,0,0,237.5000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M8"", ""plant_number__iexact"": ""0""}"
1732,Manaus,0,0,M5,140,70,120,110,0,0,0,110.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M5"", ""plant_number__iexact"": ""0""}"
1733,Manaus,0,0,M39,250,170,250,0,0,0,0,223.3333,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M39"", ""plant_number__iexact"": ""0""}"
1734,Manaus,0,0,M26,390,290,310,340,0,0,0,332.5000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M26"", ""plant_number__iexact"": ""0""}"
1735,Manaus,0,0,M62,290,340,340,340,0,0,0,327.5000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M62"", ""plant_number__iexact"": ""0""}"
1736,Manaus,0,0,M62,490,340,460,420,480,0,0,438.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M62"", ""plant_number__iexact"": ""0""}"
1737,Manaus,0,0,M28,440,470,360,410,0,0,0,420.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M28"", ""plant_number__iexact"": ""0""}"
1738,Manaus,0,0,M60,190,220,200,220,0,0,0,207.5000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M60"", ""plant_number__iexact"": ""0""}"
1739,Manaus,0,0,M31,240,290,250,0,0,0,0,260.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M31"", ""plant_number__iexact"": ""0""}"
1740,Manaus,0,0,M15,320,350,260,320,0,0,0,312.5000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M15"", ""plant_number__iexact"": ""0""}"
1741,Manaus,0,0,M25,330,290,260,300,0,0,0,295.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M25"", ""plant_number__iexact"": ""0""}"
1742,Manaus,0,0,M16,260,280,250,230,0,0,0,255.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M16"", ""plant_number__iexact"": ""0""}"
1743,Manaus,0,0,M5,140,130,0,0,0,0,0,135.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M5"", ""plant_number__iexact"": ""0""}"
1744,Manaus,0,0,M18,290,350,330,0,0,0,0,323.3333,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M18"", ""plant_number__iexact"": ""0""}"
1745,Manaus,0,0,M8,250,230,190,190,180,0,0,208.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M8"", ""plant_number__iexact"": ""0""}"
1746,Manaus,0,0,M60,370,310,270,300,0,0,0,312.5000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M60"", ""plant_number__iexact"": ""0""}"
1747,Manaus,0,0,M60,290,260,270,340,0,0,0,290.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M60"", ""plant_number__iexact"": ""0""}"
1748,Manaus,0,0,M15,240,300,260,210,0,0,0,252.5000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M15"", ""plant_number__iexact"": ""0""}"
1749,Manaus,0,0,M24,240,230,260,240,0,0,0,242.5000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M24"", ""plant_number__iexact"": ""0""}"
1750,Manaus,0,0,M39,240,270,220,0,0,0,0,243.3333,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M39"", ""plant_number__iexact"": ""0""}"
1751,Manaus,0,0,M32,240,180,200,210,0,0,0,207.5000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M32"", ""plant_number__iexact"": ""0""}"
1752,Manaus,0,0,M25,290,300,290,260,0,0,0,285.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M25"", ""plant_number__iexact"": ""0""}"
1753,Manaus,0,0,M18,340,370,390,350,0,0,0,362.5000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M18"", ""plant_number__iexact"": ""0""}"
1754,Manaus,0,0,M16,240,230,200,250,0,0,0,230.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M16"", ""plant_number__iexact"": ""0""}"
1755,Manaus,0,0,M8,310,200,210,290,0,0,0,252.5000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M8"", ""plant_number__iexact"": ""0""}"
1756,Manaus,0,0,M5,100,90,0,0,0,0,0,95.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M5"", ""plant_number__iexact"": ""0""}"
1757,Manaus,0,0,M5,140,100,0,0,0,0,0,120.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M5"", ""plant_number__iexact"": ""0""}"
1758,Manaus,0,0,M63,2580,265,180,220,0,0,0,811.2500,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M63"", ""plant_number__iexact"": ""0""}"
1759,Manaus,0,0,M63,350,220,360,380,0,0,0,327.5000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M63"", ""plant_number__iexact"": ""0""}"
1760,Manaus,0,0,M63,330,380,390,210,0,0,0,327.5000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M63"", ""plant_number__iexact"": ""0""}"
1761,Manaus,0,0,M63,400,340,300,310,0,0,0,337.5000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M63"", ""plant_number__iexact"": ""0""}"
1762,Manaus,0,0,M36,310,310,390,0,0,0,0,336.6667,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M36"", ""plant_number__iexact"": ""0""}"
1763,Manaus,0,0,M31,280,300,240,280,0,0,0,275.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M31"", ""plant_number__iexact"": ""0""}"
1764,Manaus,0,0,M32,230,210,240,260,0,0,0,235.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M32"", ""plant_number__iexact"": ""0""}"
1765,Manaus,0,0,M14,310,200,290,220,250,260,0,255.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M14"", ""plant_number__iexact"": ""0""}"
1766,Manaus,0,0,M40,260,340,340,340,0,0,0,320.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M40"", ""plant_number__iexact"": ""0""}"
1767,Manaus,0,0,M70,110,210,210,220,0,0,0,187.5000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M70"", ""plant_number__iexact"": ""0""}"
1768,Manaus,0,0,M39,160,180,210,240,0,0,0,197.5000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M39"", ""plant_number__iexact"": ""0""}"
1769,Manaus,0,0,M39,230,210,240,240,0,0,0,230.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M39"", ""plant_number__iexact"": ""0""}"
1770,Manaus,0,0,M61,280,230,340,310,0,0,0,290.0000,,0,2015-07-23 15:31:31+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M61"", ""plant_number__iexact"": ""0""}"
1771,Manaus,0,0,M32,160,230,230,210,0,0,0,207.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M32"", ""plant_number__iexact"": ""0""}"
1772,Manaus,0,0,M40,200,220,220,230,0,0,0,217.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M40"", ""plant_number__iexact"": ""0""}"
1773,Manaus,0,0,M36,180,190,240,250,0,0,0,215.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M36"", ""plant_number__iexact"": ""0""}"
1774,Manaus,0,0,M40,280,240,270,300,0,0,0,272.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M40"", ""plant_number__iexact"": ""0""}"
1775,Manaus,0,0,M39,220,270,220,200,0,0,0,227.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M39"", ""plant_number__iexact"": ""0""}"
1776,Manaus,0,0,M40,160,210,160,240,0,0,0,192.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M40"", ""plant_number__iexact"": ""0""}"
1777,Manaus,0,0,M40,200,240,200,280,0,0,0,230.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M40"", ""plant_number__iexact"": ""0""}"
1778,Manaus,0,0,M40,240,280,290,280,0,0,0,272.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M40"", ""plant_number__iexact"": ""0""}"
1779,Manaus,0,0,M40,210,270,280,330,0,0,0,272.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M40"", ""plant_number__iexact"": ""0""}"
1780,Manaus,0,0,M40,210,230,230,270,0,0,0,235.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M40"", ""plant_number__iexact"": ""0""}"
1781,Manaus,0,0,M36,250,160,280,240,0,0,0,232.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M36"", ""plant_number__iexact"": ""0""}"
1782,Manaus,0,0,M40,300,230,250,300,0,0,0,270.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M40"", ""plant_number__iexact"": ""0""}"
1783,Manaus,0,0,M69,230,330,300,340,0,0,0,300.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M69"", ""plant_number__iexact"": ""0""}"
1784,Manaus,0,0,M4,270,300,320,290,0,0,0,295.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M4"", ""plant_number__iexact"": ""0""}"
1785,Manaus,0,0,M14,220,260,250,270,0,0,0,250.0000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M14"", ""plant_number__iexact"": ""0""}"
1786,Manaus,0,0,M61,270,260,330,270,0,0,0,282.5000,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M61"", ""plant_number__iexact"": ""0""}"
1787,Manaus,0,0,M45,210,210,230,215,0,0,0,216.2500,,0,2015-07-23 15:31:32+00:00,"Plant could not be found matching {""species_code__species_code__iexact"": ""M45"", ""plant_number__iexact"": ""0""}"
